number,id,country,Country__colour,location,locImputation,nonJitLat,nonJitLong,latitude,longitude,collection_date,dateImputation,year,month,day
1446,EBOV|MK1079|KU296815|SLE|Bombali|2015-01-11,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.954783498,-12.04770891,2015-01-11,,2015,1,11
1447,EBOV|MK1197|KU296301|SLE|Bombali|2015-01-17,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.828561269,-12.02227122,2015-01-17,,2015,1,17
1448,EBOV|MK1202|KU296581|SLE|Bombali|2015-01-17,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.961752284,-11.97244242,2015-01-17,,2015,1,17
1449,EBOV|MK1320|KU296354|SLE|Bombali|2015-01-20,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.826895073,-12.09841996,2015-01-20,,2015,1,20
1450,EBOV|MK2255|KU296648|SLE|Bombali|2015-02-21,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.884294184,-12.06614886,2015-02-21,,2015,2,21
1451,EBOV|MK2334|KU296366|SLE|Bombali|2015-02-23,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.818104888,-12.01569624,2015-02-23,,2015,2,23
1452,EBOV|MK2341|KU296494|SLE|Bombali|2015-02-24,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.932899267,-12.06972165,2015-02-24,,2015,2,24
1453,EBOV|MK2342|KU296347|SLE|Bombali|2015-02-24,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.866693816,-11.97897136,2015-02-24,,2015,2,24
1454,EBOV|MK2343|KU296640|SLE|Bombali|2015-02-24,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.823677724,-12.0407756,2015-02-24,,2015,2,24
1455,EBOV|MK2344|KU296586|SLE|Bombali|2015-02-24,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.865159854,-12.01955793,2015-02-24,,2015,2,24
1456,EBOV|MK2362|KU296842|SLE|Bombali|2015-02-24,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.874644312,-12.05859283,2015-02-24,,2015,2,24
1457,EBOV|MK2364|KU296719|SLE|Bombali|2015-02-24,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.925688079,-12.00951567,2015-02-24,,2015,2,24
1458,EBOV|MK2365|KU296363|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.96401039,-12.03384546,2015-02-25,,2015,2,25
1459,EBOV|MK2366|KU296810|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.911861521,-12.1062042,2015-02-25,,2015,2,25
1460,EBOV|MK2367|KU296652|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.851802228,-12.0636021,2015-02-25,,2015,2,25
1461,EBOV|MK2369|KU296832|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.843329297,-12.08651033,2015-02-25,,2015,2,25
1462,EBOV|MK2370|KU296760|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.874997487,-12.08687239,2015-02-25,,2015,2,25
1463,EBOV|MK2371|KU296397|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.825386378,-12.03996078,2015-02-25,,2015,2,25
1464,EBOV|MK2382|KU296686|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.937469515,-12.05428811,2015-02-25,,2015,2,25
1465,EBOV|MK2383|KU296583|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.926890111,-11.99166021,2015-02-25,,2015,2,25
1466,EBOV|MK2395|KU296336|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.930757815,-12.05934892,2015-02-25,,2015,2,25
1467,EBOV|MK2397|KU296444|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.865202662,-11.99575537,2015-02-25,,2015,2,25
1468,EBOV|MK2398|KU296578|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.941021016,-12.08105871,2015-02-25,,2015,2,25
1469,EBOV|MK2405|KU296542|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.90120152,-12.05991916,2015-02-25,,2015,2,25
1470,EBOV|MK2427|KU296759|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.885253982,-12.06448424,2015-02-25,,2015,2,25
1471,EBOV|MK2431|KU296562|SLE|Bombali|2015-02-25,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.946736055,-12.07365435,2015-02-25,,2015,2,25
1472,EBOV|MK2436|KU296626|SLE|Bombali|2015-02-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.925218594,-12.03390253,2015-02-26,,2015,2,26
1473,EBOV|MK2437|KU296469|SLE|Bombali|2015-02-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.889047157,-11.99400231,2015-02-26,,2015,2,26
1474,EBOV|MK2447|KU296642|SLE|Bombali|2015-02-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.902245844,-11.97664748,2015-02-26,,2015,2,26
1475,EBOV|MK2448|KU296818|SLE|Bombali|2015-02-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.890355747,-12.07504271,2015-02-26,,2015,2,26
1476,EBOV|MK2449|KU296466|SLE|Bombali|2015-02-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.906535426,-12.06879026,2015-02-26,,2015,2,26
1477,EBOV|MK2570|KU296346|SLE|Bombali|2015-03-01,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.890333199,-12.02871964,2015-03-01,,2015,3,1
1478,EBOV|MK2710|KU296703|SLE|Bombali|2015-03-05,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.841842872,-12.00420779,2015-03-05,,2015,3,5
1479,EBOV|MK2724|KU296695|SLE|Bombali|2015-03-05,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.839520008,-12.0750564,2015-03-05,,2015,3,5
1480,EBOV|MK2788|KU296573|SLE|Bombali|2015-03-07,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.831964256,-12.03237114,2015-03-07,,2015,3,7
1481,EBOV|MK2825|KU296402|SLE|Bombali|2015-03-08,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.898873006,-12.10395088,2015-03-08,,2015,3,8
1482,EBOV|MK2938|KU296771|SLE|Bombali|2015-03-11,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.883565227,-12.01378336,2015-03-11,,2015,3,11
1483,EBOV|MK2983|KU296393|SLE|Bombali|2015-03-12,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.917777374,-11.9715526,2015-03-12,,2015,3,12
1484,EBOV|MK3043|KU296474|SLE|Bombali|2015-03-14,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.919977561,-12.07786337,2015-03-14,,2015,3,14
1485,EBOV|MK3050|KU296445|SLE|Koinadugu|2015-03-14,SLE,#8392b5,Koinadugu,,9.588223678,-11.55221977,9.612038712,-11.49484408,2015-03-14,,2015,3,14
1486,EBOV|MK3462|KU296565|SLE|Bombali|2015-03-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.911241735,-12.09845979,2015-03-26,,2015,3,26
1487,EBOV|MK3479|KU296483|SLE|Bombali|2015-03-26,SLE,#8392b5,Bombali,,8.891023958,-12.04188912,8.839398233,-11.97088012,2015-03-26,,2015,3,26
1488,EBOV|MK4165|KU296575|SLE|Koinadugu|2015-04-16,SLE,#8392b5,Koinadugu,,9.588223678,-11.55221977,9.658578553,-11.59247149,2015-04-16,,2015,4,16
1489,EBOV|PL1387|KU296434|SLE|PortLoko|2015-01-04,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.720650301,-12.49791291,2015-01-04,,2015,1,4
1490,EBOV|PL2101|KU296714|SLE|PortLoko|2015-01-18,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.755999114,-12.46361857,2015-01-18,,2015,1,18
1491,EBOV|PL2668|KU296294|SLE|PortLoko|2015-01-29,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.716568139,-12.50314756,2015-01-29,,2015,1,29
1492,EBOV|PL2921|KU296506|SLE|Kambia|2015-02-03,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.168063805,-12.97632837,2015-02-03,,2015,2,3
1493,EBOV|PL4570|KU296451|SLE|PortLoko|2015-03-10,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.700921327,-12.52539411,2015-03-10,,2015,3,10
1494,EBOV|PL4651|KU296841|SLE|PortLoko|2015-03-12,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.721234084,-12.524451,2015-03-12,,2015,3,12
1495,EBOV|PL4844|KU296527|SLE|PortLoko|2015-03-16,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.652020025,-12.53205752,2015-03-16,,2015,3,16
1496,EBOV|PL5133|KU296489|SLE|PortLoko|2015-03-21,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.700368361,-12.52707027,2015-03-21,,2015,3,21
1497,EBOV|PL5201|KU296612|SLE|PortLoko|2015-03-23,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.73698343,-12.47516006,2015-03-23,,2015,3,23
1498,EBOV|PL5202|KU296396|SLE|PortLoko|2015-03-23,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.646766273,-12.48926848,2015-03-23,,2015,3,23
1499,EBOV|PL5228|KU296535|SLE|PortLoko|2015-03-23,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.636155012,-12.60291003,2015-03-23,,2015,3,23
1500,EBOV|PL5249|KU296744|SLE|Kambia|2015-03-24,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.197582641,-12.9343172,2015-03-24,,2015,3,24
1501,EBOV|PL5260|KU296591|SLE|Kambia|2015-03-23,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.06365031,-12.86134677,2015-03-23,,2015,3,23
1502,EBOV|PL5275|KU296439|SLE|PortLoko|2015-03-24,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.729231818,-12.55589554,2015-03-24,,2015,3,24
1503,EBOV|PL5294|KU296764|SLE|Kambia|2015-03-24,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.086975154,-12.98791716,2015-03-24,,2015,3,24
1504,EBOV|PL5361|KU296415|SLE|Kambia|2015-03-26,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.147638669,-12.91176883,2015-03-26,,2015,3,26
1505,EBOV|PL5428|KU296532|SLE|Kambia|2015-03-27,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.066816165,-12.87465134,2015-03-27,,2015,3,27
1506,EBOV|PL5534|KU296784|SLE|PortLoko|2015-03-29,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.758030898,-12.60805103,2015-03-29,,2015,3,29
1507,EBOV|PL5674|KU296699|SLE|PortLoko|2015-03-31,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.734588865,-12.53323093,2015-03-31,,2015,3,31
1508,EBOV|PL5801|KU296844|SLE|Kambia|2015-04-04,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.15129307,-12.99060334,2015-04-04,,2015,4,4
1509,EBOV|PL5803|KU296795|SLE|Kambia|2015-04-04,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.110988355,-12.93866673,2015-04-04,,2015,4,4
1510,EBOV|PL5868|KU296550|SLE|Kambia|2015-04-06,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.08439305,-12.98036136,2015-04-06,,2015,4,6
1511,EBOV|PL5950|KU296559|SLE|PortLoko|2015-04-08,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.74589685,-12.51668557,2015-04-08,,2015,4,8
1512,EBOV|PL6049|KU296743|SLE|Kambia|2015-04-11,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.109640406,-12.90958034,2015-04-11,,2015,4,11
1513,EBOV|PL6070|KU296614|SLE|Kambia|2015-04-11,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.177187218,-12.88621126,2015-04-11,,2015,4,11
1514,EBOV|PL6086|KU296651|SLE|Kambia|2015-04-12,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.062695793,-12.90900449,2015-04-12,,2015,4,12
1515,EBOV|PL6158|KU296308|SLE|Kambia|2015-04-13,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.096707373,-12.84888314,2015-04-13,,2015,4,13
1516,EBOV|PL6656|KU296523|SLE|PortLoko|2015-05-01,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.697198536,-12.4896169,2015-05-01,,2015,5,1
1517,EBOV|PL7053|KU296757|SLE|PortLoko|2015-05-15,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.658048198,-12.50941713,2015-05-15,,2015,5,15
1518,EBOV|PL7055|KU296484|SLE|PortLoko|2015-05-15,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.662252921,-12.51995584,2015-05-15,,2015,5,15
1519,EBOV|PL7136b|KU296732|SLE|PortLoko|2015-05-18,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.620871888,-12.51393098,2015-05-18,,2015,5,18
1520,EBOV|PL7375|KU296498|SLE|PortLoko|2015-05-27,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.638116405,-12.59770442,2015-05-27,,2015,5,27
1521,EBOV|PL7376|KU296740|SLE|PortLoko|2015-05-27,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.690027532,-12.56071054,2015-05-27,,2015,5,27
1522,EBOV|PL7401|KU296819|SLE|PortLoko|2015-05-27,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.684439827,-12.5030984,2015-05-27,,2015,5,27
1523,EBOV|PL7429|KU296617|SLE|PortLoko|2015-05-29,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.650023332,-12.49784766,2015-05-29,,2015,5,29
1524,EBOV|PL7451|KU296837|SLE|PortLoko|2015-05-29,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.620508384,-12.60312355,2015-05-29,,2015,5,29
1525,EBOV|PL7496|KU296846|SLE|PortLoko|2015-05-31,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.717637155,-12.51458223,2015-05-31,,2015,5,31
1526,EBOV|PL7511|KU296685|SLE|PortLoko|2015-06-01,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.740532252,-12.49497384,2015-06-01,,2015,6,1
1527,EBOV|PL7551|KU296322|SLE|PortLoko|2015-06-02,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.71865365,-12.53001883,2015-06-02,,2015,6,2
1528,EBOV|PL7604|KU296592|SLE|PortLoko|2015-06-04,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.7081814,-12.54285873,2015-06-04,,2015,6,4
1529,EBOV|PL7605|KU296486|SLE|PortLoko|2015-06-04,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.671875594,-12.53327211,2015-06-04,,2015,6,4
1530,EBOV|PL7626|KU296753|SLE|PortLoko|2015-06-04,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.736006693,-12.56709126,2015-06-04,,2015,6,4
1531,EBOV|PL7678|KU296625|SLE|PortLoko|2015-06-06,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.657689296,-12.56497102,2015-06-06,,2015,6,6
1532,EBOV|PL7685|KU296556|SLE|PortLoko|2015-06-06,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.70187772,-12.57587918,2015-06-06,,2015,6,6
1533,EBOV|PL7709|KU296426|SLE|PortLoko|2015-06-06,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.623409455,-12.59774187,2015-06-06,,2015,6,6
1534,EBOV|PL7773|KU296417|SLE|?|2015-06-08,SLE,#8392b5,PortLoko,IMPUTED,8.685188747,-12.53675216,8.758113132,-12.48586389,2015-06-08,,2015,6,8
1535,EBOV|PL7774|KU296589|SLE||2015-06-08,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.615618712,-12.47495822,2015-06-08,,2015,6,8
1536,EBOV|PL7775|KU296422|SLE|?|2015-06-08,SLE,#8392b5,PortLoko,IMPUTED,8.685188747,-12.53675216,8.679329548,-12.59821629,2015-06-08,,2015,6,8
1537,EBOV|PL7792|KU296793|SLE|PortLoko|2015-06-09,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.647034615,-12.49974712,2015-06-09,,2015,6,9
1538,EBOV|PL7801|KU296327|SLE|PortLoko|2015-06-09,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.642152984,-12.46816794,2015-06-09,,2015,6,9
1539,EBOV|PL7820|KU296804|SLE|PortLoko|2015-06-09,SLE,#8392b5,PortLoko,,8.685188747,-12.53675216,8.63660492,-12.54070094,2015-06-09,,2015,6,9
1540,EBOV|020380_EMLK|KU296775|SLE|Kambia|2015-08-28,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.15905594,-12.94697104,2015-08-28,,2015,8,28
1541,EBOV|020484_EMLK|KU296462|SLE|Kambia|2015-09-04,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.135017734,-12.9636815,2015-09-04,,2015,9,4
1542,EBOV|10402_EMLK|KU296635|SLE|WesternUrban|2015-02-10,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.513413624,-13.24683205,2015-02-10,,2015,2,10
1543,EBOV|10415_EMLK|KU296741|SLE|WesternUrban|2015-02-10,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.420498607,-13.27211622,2015-02-10,,2015,2,10
1544,EBOV|10454_EMLK|KU296679|SLE|WesternUrban|2015-02-12,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.480502691,-13.19594296,2015-02-12,,2015,2,12
1545,EBOV|10455_EMLK|KU296388|SLE|WesternUrban|2015-02-12,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.48540482,-13.19740283,2015-02-12,,2015,2,12
1546,EBOV|12004_EMLH|KU296302|SLE|WesternRural|2015-02-14,SLE,#8392b5,WesternRural,,8.44632216,-13.16852491,8.426799007,-13.10788971,2015-02-14,,2015,2,14
1547,EBOV|12161_EMLH|KU296697|SLE|?|2015-02-21,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.541920255,-13.21683756,2015-02-21,,2015,2,21
1548,EBOV|12178_EMLH|KU296525|SLE|WesternUrban|2015-02-22,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.491286238,-13.29771831,2015-02-22,,2015,2,22
1549,EBOV|12179_EMLH|KU296531|SLE|WesternUrban|2015-02-22,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.472930399,-13.32459572,2015-02-22,,2015,2,22
1550,EBOV|14521_EMLK|KU296755|SLE|WesternUrban|2015-02-13,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.500266603,-13.22606213,2015-02-13,,2015,2,13
1551,EBOV|14687_EMLK|KU296443|SLE|WesternUrban|2015-02-21,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.541955567,-13.26994429,2015-02-21,,2015,2,21
1552,EBOV|14782_EMLK|KU296639|SLE|Kambia|2015-04-23,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.137262708,-12.9073824,2015-04-23,,2015,4,23
1553,EBOV|14795_EMLK|KU296737|SLE|Kambia|2015-04-25,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.163604657,-12.96252792,2015-04-25,,2015,4,25
1554,EBOV|14830_EMLK|KU296345|SLE|Kambia|2015-04-27,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.096542914,-12.90378442,2015-04-27,,2015,4,27
1555,EBOV|14846_EMLK|KU296831|SLE|Kambia|2015-04-29,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.065908686,-12.86953069,2015-04-29,,2015,4,29
1556,EBOV|20524_EMLK|KU296424|SLE|Kambia|2015-09-06,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.120260955,-12.86044868,2015-09-06,,2015,9,6
1557,EBOV|20525_EMLK|KU296487|SLE|Kambia|2015-09-06,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.067023696,-12.97768734,2015-09-06,,2015,9,6
1558,EBOV|20547_EMLK|KU296455|SLE|Kambia|2015-09-07,SLE,#8392b5,Kambia,,9.123358448,-12.91835852,9.144700851,-12.90871266,2015-09-07,,2015,9,7
1559,EBOV|361_EMLH|KU296420|SLE|WesternUrban|2015-01-21,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.52405337,-13.33672402,2015-01-21,,2015,1,21
1560,EBOV|362_EMLH|KU296505|SLE|WesternUrban|2015-01-21,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.413973193,-13.32312034,2015-01-21,,2015,1,21
1561,EBOV|375_EMLH|KU296813|SLE|?|2015-01-21,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.546190174,-13.29076602,2015-01-21,,2015,1,21
1562,EBOV|380_EMLH|KU296377|SLE|?|2015-01-22,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.512703998,-13.32229187,2015-01-22,,2015,1,22
1563,EBOV|389_EMLH|KU296593|SLE|WesternRural|2015-01-23,SLE,#8392b5,WesternRural,,8.44632216,-13.16852491,8.42511181,-13.14408905,2015-01-23,,2015,1,23
1564,EBOV|402_EMLH|KU296495|SLE|WesternRural|2015-01-23,SLE,#8392b5,WesternRural,,8.44632216,-13.16852491,8.441980349,-13.18367862,2015-01-23,,2015,1,23
1565,EBOV|405_EMLH|KU296805|SLE|?|2015-01-24,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.407704566,-13.27480119,2015-01-24,,2015,1,24
1566,EBOV|408_EMLH|KU296408|SLE|?|2015-01-24,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.48865754,-13.26676023,2015-01-24,,2015,1,24
1567,EBOV|413_EMLH|KU296472|SLE|?|2015-01-24,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.500296693,-13.26053102,2015-01-24,,2015,1,24
1568,EBOV|466_EMLH|KU296433|SLE|WesternUrban|2015-01-28,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.419305545,-13.24471084,2015-01-28,,2015,1,28
1569,EBOV|468_EMLH|KU296773|SLE|?|2015-01-29,SLE,#8392b5,WesternRural,IMPUTED,8.44632216,-13.16852491,8.390224126,-13.17998001,2015-01-29,,2015,1,29
1570,EBOV|470_EMLH|KU296662|SLE|?|2015-01-29,SLE,#8392b5,WesternRural,IMPUTED,8.44632216,-13.16852491,8.505653854,-13.13288355,2015-01-29,,2015,1,29
1571,EBOV|473_EMLH|KU296524|SLE|?|2015-01-29,SLE,#8392b5,Bombali,IMPUTED,8.891023958,-12.04188912,8.862203389,-11.98831591,2015-01-29,,2015,1,29
1572,EBOV|480_EMLH|KU296491|SLE|?|2015-01-29,SLE,#8392b5,WesternRural,IMPUTED,8.44632216,-13.16852491,8.51793433,-13.16900885,2015-01-29,,2015,1,29
1573,EBOV|489_EMLH|KU296324|SLE|WesternRural|2015-01-30,SLE,#8392b5,WesternRural,,8.44632216,-13.16852491,8.462932923,-13.10270624,2015-01-30,,2015,1,30
1574,EBOV|490_EMLH|KU296746|SLE|?|2015-01-30,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.449282055,-13.32743974,2015-01-30,,2015,1,30
1575,EBOV|491_EMLH|KU296588|SLE|?|2015-01-30,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.448074532,-13.33347449,2015-01-30,,2015,1,30
1576,EBOV|508_EMLH|KU296304|SLE|WesternUrban|2015-01-31,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.46758577,-13.31808334,2015-01-31,,2015,1,31
1577,EBOV|511_EMLH|KU296646|SLE|WesternUrban|2015-02-01,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.412941872,-13.1930873,2015-02-01,,2015,2,1
1578,EBOV|518_EMLH|KU296747|SLE|?|2015-02-02,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.471742689,-13.25090984,2015-02-02,,2015,2,2
1579,EBOV|539_EMLH|KU296823|SLE|WesternUrban|2015-02-02,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.521949242,-13.26207621,2015-02-02,,2015,2,2
1580,EBOV|554_EMLH|KU296817|SLE|?|2015-02-03,SLE,#8392b5,WesternRural,IMPUTED,8.44632216,-13.16852491,8.51399722,-13.21453547,2015-02-03,,2015,2,3
1581,EBOV|567_EMLH|KU296427|SLE|?|2015-02-03,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.506587626,-13.32814103,2015-02-03,,2015,2,3
1582,EBOV|592_EMLH|KU296447|SLE|?|2015-02-05,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.475380478,-13.29718348,2015-02-05,,2015,2,5
1583,EBOV|611_EMLH|KU296619|SLE|?|2015-02-05,SLE,#8392b5,Kono,IMPUTED,8.64463471,-10.97455967,8.651128014,-10.91620918,2015-02-05,,2015,2,5
1584,EBOV|614_EMLH|KU296597|SLE|WesternRural|2015-02-05,SLE,#8392b5,WesternRural,,8.44632216,-13.16852491,8.442546327,-13.16040415,2015-02-05,,2015,2,5
1585,EBOV|632_EMLH|KU296693|SLE|WesternUrban|2015-02-06,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.532947996,-13.31995719,2015-02-06,,2015,2,6
1586,EBOV|634_EMLH|KU296799|SLE|WesternUrban|2015-02-06,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.48177494,-13.25343427,2015-02-06,,2015,2,6
1587,EBOV|704_EMLH|KU296721|SLE|?|2015-02-09,SLE,#8392b5,PortLoko,IMPUTED,8.685188747,-12.53675216,8.631778768,-12.59048624,2015-02-09,,2015,2,9
1588,EBOV|705_EMLH|KU296683|SLE|?|2015-02-09,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.50300579,-13.24061367,2015-02-09,,2015,2,9
1589,EBOV|731_EMLH|KU296765|SLE|WesternUrban|2015-02-11,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.408969959,-13.22578721,2015-02-11,,2015,2,11
1590,EBOV|732_EMLH|KU296391|SLE|?|2015-02-11,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.425634729,-13.30081433,2015-02-11,,2015,2,11
1591,EBOV|741_EMLH|KU296295|SLE|WesternUrban|2015-02-11,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.44420815,-13.23043091,2015-02-11,,2015,2,11
1592,EBOV|75674_EMLH|KU296350|SLE|WesternUrban|2015-01-13,SLE,#8392b5,WesternUrban,,8.474419624,-13.26196681,8.487318827,-13.30435844,2015-01-13,,2015,1,13
1593,EBOV|75685_EMLH|KU296365|SLE|?|2015-01-14,SLE,#8392b5,WesternUrban,IMPUTED,8.474419624,-13.26196681,8.422985157,-13.22291504,2015-01-14,,2015,1,14
